game_id,season,week,week_label,season_type,kickoff_ts,neutral,home_team,away_team,home_score,away_score,home_win,completed,diff_off_points_r3,diff_off_points_r8,diff_off_points_ewm,diff_off_yards_r3,diff_off_yards_r8,diff_off_yards_ewm,diff_off_plays_r3,diff_off_plays_r8,diff_off_plays_ewm,diff_off_ypp_r3,diff_off_ypp_r8,diff_off_ypp_ewm,diff_off_first_downs_r3,diff_off_first_downs_r8,diff_off_first_downs_ewm,diff_off_ny_a_r3,diff_off_ny_a_r8,diff_off_ny_a_ewm,diff_off_comp_pct_r3,diff_off_comp_pct_r8,diff_off_comp_pct_ewm,diff_off_sack_rate_r3,diff_off_sack_rate_r8,diff_off_sack_rate_ewm,diff_off_rush_ypc_r3,diff_off_rush_ypc_r8,diff_off_rush_ypc_ewm,diff_off_pass_rate_r3,diff_off_pass_rate_r8,diff_off_pass_rate_ewm,diff_off_third_pct_r3,diff_off_third_pct_r8,diff_off_third_pct_ewm,diff_off_turnovers_r3,diff_off_turnovers_r8,diff_off_turnovers_ewm,diff_off_pts_per_drive_r3,diff_off_pts_per_drive_r8,diff_off_pts_per_drive_ewm,diff_off_yds_per_drive_r3,diff_off_yds_per_drive_r8,diff_off_yds_per_drive_ewm,diff_off_pen_yards_r3,diff_off_pen_yards_r8,diff_off_pen_yards_ewm,diff_off_top_sec_r3,diff_off_top_sec_r8,diff_off_top_sec_ewm,diff_def_points_r3,diff_def_points_r8,diff_def_points_ewm,diff_def_yards_r3,diff_def_yards_r8,diff_def_yards_ewm,diff_def_plays_r3,diff_def_plays_r8,diff_def_plays_ewm,diff_def_ypp_r3,diff_def_ypp_r8,diff_def_ypp_ewm,diff_def_first_downs_r3,diff_def_first_downs_r8,diff_def_first_downs_ewm,diff_def_ny_a_r3,diff_def_ny_a_r8,diff_def_ny_a_ewm,diff_def_comp_pct_r3,diff_def_comp_pct_r8,diff_def_comp_pct_ewm,diff_def_sack_rate_r3,diff_def_sack_rate_r8,diff_def_sack_rate_ewm,diff_def_rush_ypc_r3,diff_def_rush_ypc_r8,diff_def_rush_ypc_ewm,diff_def_pass_rate_r3,diff_def_pass_rate_r8,diff_def_pass_rate_ewm,diff_def_third_pct_r3,diff_def_third_pct_r8,diff_def_third_pct_ewm,diff_def_turnovers_r3,diff_def_turnovers_r8,diff_def_turnovers_ewm,diff_def_pts_per_drive_r3,diff_def_pts_per_drive_r8,diff_def_pts_per_drive_ewm,diff_def_yds_per_drive_r3,diff_def_yds_per_drive_r8,diff_def_yds_per_drive_ewm,diff_def_pen_yards_r3,diff_def_pen_yards_r8,diff_def_pen_yards_ewm,diff_def_top_sec_r3,diff_def_top_sec_r8,diff_def_top_sec_ewm,diff_margin_r3,diff_margin_r8,diff_margin_ewm,diff_team_win_r3,diff_team_win_r8,diff_team_win_ewm,diff_games_played,diff_rest_days,match_home_off_ypp,match_away_off_ypp,match_home_off_ny_a,match_away_off_ny_a,match_home_off_rush_ypc,match_away_off_rush_ypc,match_home_off_pts_per_drive,match_away_off_pts_per_drive,match_home_off_turnovers,match_away_off_turnovers,elo_home_pre,elo_away_pre,elo_prob_home,home_field,elo_diff,is_postseason,early_season
2007_03_49ers_Steelers,2007,3,3,REG,2007-09-23 13:00:00,False,Steelers,49ers,37,16,1.0,True,6.666666666666668,2.625,5.362797096140657,175.66666666666666,72.125,96.6183489575983,8.999999999999993,10.5,9.542938719749635,2.0744136483853413,0.26128412379821775,0.772732055451999,9.666666666666666,6.125,6.716176892940103,3.5366488409591836,1.6689788506843444,2.0292237763967487,0.05729210380229266,0.023424194098273565,0.020619148890338113,-0.09403291294772023,-0.013736788169960351,-0.027848733401688155,0.9579920079920088,-0.6225231292213653,-0.26157766493469037,-0.08410741769874897,-0.05215764543636431,-0.02241527891034123,0.23798334018922246,0.11240737408016821,0.15474371366426476,0.0,-0.375,-0.011198427386454712,0.9429607429607407,0.3380765068265066,0.5507160467492624,21.108502608502608,8.311163142413143,10.013243774002131,11.0,-9.375,-7.256670380214203,395.66666666666674,319.75,256.42309262874574,-9.666666666666668,-10.25,-7.374174978347446,-79.66666666666666,-79.125,-61.18651261547262,-12.0,-10.125,-7.179355060658466,-0.35160069071852007,-0.4106895031805813,-0.42491549088510894,-7.000000000000002,-6.0,-4.843516611669596,-0.4705183503210346,-0.6839001210077171,-0.7512186344538492,-0.04310956731858351,-0.0048303318048229515,-0.032927554733500286,0.010357085558846374,0.0015184923269112444,0.01618255533501113,-0.29563721373408747,-0.6474670783171272,-0.3977845110877851,0.10775836523111182,0.1101638952017917,0.07693195105543016,0.06996336996336994,-0.03257783882783888,-0.008086506738109678,-0.9999999999999998,0.5,-0.01935777629379931,-0.654419191919192,-0.9024563977688977,-0.6509837734941539,-3.7898569023569024,-6.763337530525032,-5.046169800289842,-2.6666666666666714,22.0,11.761373031166606,-626.0,-406.125,-319.0874237869673,16.333333333333336,12.875,12.7369720744881,0.0,0.25,0.13094564285262367,6.0,0.0,0.346627765193964,-0.0011887993729260415,0.7090345659710486,-0.5689705759718509,0.4910693241364923,1.1504315001589678,0.19049428186173545,0.29076200860662693,-0.1628224174034809,-0.1322662137232269,1608.9485934339123,1459.5909160809763,0.7569595845214494,1,149.35767735293598,0,1
2007_03_Bills_Patriots,2007,3,3,REG,2007-09-23 13:00:00,False,Patriots,Bills,38,7,1.0,True,28.666666666666664,15.25,13.056841901550236,165.66666666666669,92.75,95.36898085326271,12.333333333333336,11.75,11.060123260647764,1.768683892505286,0.5893145026212299,0.7199183719514819,12.333333333333332,7.375,7.550351184647161,4.033185053634039,1.0233287794051682,1.4078463337143168,0.12390590644860089,0.04371441205182347,0.04027866810158898,-0.07155247848848419,-0.060010073695981485,-0.062446525084440596,0.08895046395046391,0.07272749251561272,0.07224827029291081,-0.07903418646902483,-0.006696525126898001,-0.00308350805737867,0.11895049395049401,0.1017910704491587,0.11163821521010103,-0.33333333333333326,-0.875,-0.14629390928075092,2.88004403004403,1.3935051060051062,1.2313634761912626,16.963746438746444,8.546849678099676,8.940519995512481,10.666666666666664,23.0,18.037578558375344,453.33333333333326,361.75,302.0079658317052,2.0,0.375,-1.7033035472508438,-111.33333333333337,-37.125,-57.1391197506822,-6.000000000000007,-5.625,-5.117357731874776,-1.3505227543657057,-0.13031271016562407,-0.5183000279696666,-0.6666666666666679,-0.5,-1.5415234278602128,-1.487938912938911,-0.03293134414704557,-0.40059113407428093,0.012980411940805903,-0.028407589284937917,-0.04662418951907177,0.07874218374218377,0.029403579567451515,0.02853117655143525,-1.5649820574162678,-0.5543466265094557,-0.971193128812847,0.09549032687212478,0.1130661264388596,0.08425805815585463,-0.05438589188589171,-0.005535089910089941,-0.04236038496964428,0.33333333333333326,0.875,0.7324261641523242,-0.010088060088060624,-0.06033480408480396,-0.21410340484270773,-11.365928515928509,-4.0407946220446185,-5.495270365103362,21.000000000000004,20.0,16.079621173800348,-453.33333333333326,-361.75,-301.9992085401632,26.666666666666664,14.875,14.760145448801076,0.6666666666666666,0.5,0.46108072986011833,11.0,0.0,-0.004074497028968338,-0.20569284101078367,0.9009340213664139,-0.10632117827362197,-0.9984511355482413,-0.09950627702830506,0.9216280291100996,-0.09563204223845534,0.06413058434169505,-0.5220016705298782,1684.0773186835436,1491.0879994014424,0.8001522244088128,1,192.98931928210118,0,1
2007_03_Cardinals_Ravens,2007,3,3,REG,2007-09-23 13:00:00,False,Ravens,Cardinals,26,23,1.0,True,-4.666666666666666,-5.375,-0.7176511114760231,-91.66666666666669,-33.0,-24.653017781601704,0.6666666666666714,0.375,0.7004450349015343,-1.6491114215204767,-0.6144799643355432,-0.5003349542480651,-3.0,-3.125,-1.705969591678663,-2.2021237755386807,-0.4134074406365489,-0.4550737427783247,0.006236963564549836,0.015402701896878535,0.029613176462023882,0.015783129242528542,-0.015474472861408638,-0.015570546166667799,-0.6225741338125244,-0.22054397071424958,-0.16586827140121319,0.04060592583705935,-0.02064628348466102,-0.023615258582014853,-0.19147889147889158,-0.05758945915195918,-0.040553758720146604,2.0,0.75,0.5024699490489759,-0.7542550042550042,-0.7363629426129426,-0.31890480583627245,-14.731851481851486,-6.633102314352318,-6.176087368596715,2.0,-7.125,0.760887117108652,-21.333333333333258,86.625,82.35518691154061,-4.0,-10.875,-8.944615261065413,-47.333333333333314,-71.375,-58.782087151148914,3.6666666666666714,-2.625,-1.1034089395718496,-1.0004093411798651,-0.8992683995531019,-0.8403837478058005,-3.666666666666666,-7.25,-4.927735657323737,-0.540216901268475,-1.1267000322745604,-1.0547225059727676,-0.07523311152343404,-0.07050573348727707,-0.06804288132027558,-0.01952950885927588,0.01478511351197978,0.019549678855191516,-1.6663425141686008,-0.9338446876470625,-0.8445257101790475,-0.006506103074212066,0.03781889095750546,0.034545008576100766,0.04619133303343825,-0.06823048382645902,-0.05959198096655849,1.0,0.375,0.5404056641634647,-0.8804551929551931,-1.2363929473304467,-1.037371073583286,-11.336311836311836,-9.686446886446888,-8.748644355568818,-3.3333333333333357,-13.5,-10.890203150694681,21.333333333333258,-86.625,-79.86863148161706,-0.6666666666666665,5.5,8.226964149589385,0.0,0.125,0.24132180215691118,2.0,0.0,-0.2878351801469883,1.0528835219068773,-0.05961233731688864,1.4501839114342037,-0.3230398566827022,0.6873541248975585,-0.5929284724763846,0.7633474069431738,0.4531189316684594,-0.5897566815439812,1596.4298195504239,1443.2185454057317,0.7610173499224123,1,153.2112741446922,0,1
2007_03_Chargers_Packers,2007,3,3,REG,2007-09-23 13:00:00,False,Packers,Chargers,31,24,1.0,True,9.333333333333336,-2.625,-4.047679644151131,46.666666666666686,1.875,0.46535762373645184,5.666666666666671,5.625,5.294759581981786,0.3111218766984667,-0.39697772122468855,-0.42799566410642864,0.33333333333333215,0.25,-0.23927091685392554,0.5321079886297273,-0.24035405827321377,-0.3654434250412262,0.0070645363408523565,0.018946913066095084,-0.01816439222351074,-0.03476185650098695,-0.03918090446428802,-0.028077309408452884,-0.26761495960279014,-1.0265663902375022,-0.9330575098206424,0.07916185592007452,0.13436546296375934,0.102824034732933,0.07914014090484678,0.06023110016918071,0.01214580364773632,-1.6666666666666667,0.375,0.2614285814610009,0.7067099567099568,-0.39760864135864127,-0.47744901055543965,3.127955377955381,-2.2821761571761563,-2.056279303033058,-8.666666666666664,-6.375,-6.3380827703153955,147.66666666666652,56.125,58.8630173995648,-10.666666666666668,-1.5,-2.285054379840382,-4.0,-20.0,-23.324679137024816,-5.333333333333329,-4.75,-3.624426569928005,0.46076361823488377,-0.10632140506493748,-0.18394672861355588,-2.666666666666666,-1.75,-2.093953161443782,-0.3473669504746102,-0.7235519855004506,-0.6292523468132538,-0.2057809225947168,-0.09297830198663926,-0.08273489957676172,-0.023343015351894363,-0.02273480630027526,-0.010529336144403309,1.6820765441455094,0.7670825984128964,0.4946992841079969,0.03182250078801807,-0.03716726484777799,-0.026231206360773585,0.04397862486097781,-0.0363521078594608,-0.02226629843093131,0.6666666666666665,0.625,0.3133189223431674,-0.9069245569245565,-0.13859335109335125,-0.2615784194313566,0.5271191771191859,-2.0011627261627254,-2.7759201231019723,13.666666666666664,3.75,3.892423759711015,-147.66666666666652,-56.125,-57.780887076406316,20.0,-1.125,-1.76262526431075,0.6666666666666667,0.0,-0.00322085649622994,2.0,0.0,-0.25443626970331135,0.35750612301667317,-0.09777903003808497,0.896916741816395,-0.5290228899868574,-0.09066466427421194,-0.16501117615061633,0.5740162538361799,-0.09922796763838582,-0.6739754714425541,1543.221385311866,1635.6771763238876,0.4363698515241805,1,-92.45579101202156,0,1
2007_03_Colts_Texans,2007,3,3,REG,2007-09-23 13:00:00,False,Texans,Colts,24,30,0.0,True,-8.0,-7.875,-7.83589620248657,-141.0,-130.25,-109.50181018937923,-15.000000000000007,-10.875,-8.163547837289592,-1.1156529026703215,-1.3545402244879332,-1.16160843853931,-7.999999999999998,-7.625,-6.771373926264388,-0.22280358530358502,-1.6841923154153626,-1.5641729035090233,0.038999012683223255,0.012964773505695693,0.02189877543714891,0.024912587412587433,0.06182538871248183,0.048290695069883954,-1.1235391210363415,-0.812247061988963,-0.308300201222822,-0.13393556903443898,-0.07019156846393881,-0.06775443319017738,0.032227032227032215,-0.10962111718690659,-0.08080856081302362,-0.3333333333333335,-0.25,-0.05897460206171057,-5.969408831908831,-2.6978075743700742,-2.5033100241874147,-68.3698717948718,-32.56181630869132,-28.894934674515323,0.6666666666666643,16.125,8.10232703913195,-131.0,-126.25,-51.144937898887974,-5.666666666666666,2.0,0.49687396402039496,2.3333333333333712,22.875,16.444727892184233,-0.3333333333333357,2.75,1.2966520057172417,-0.037802667983403815,0.2890763514221737,0.21278897967187493,0.6666666666666679,2.25,0.901757135632927,0.02740790499411183,0.49641133344859334,0.5725427372926415,0.0042155977115326815,0.0596520703006197,0.02108210971698843,0.007000215620905269,-0.003832401096562972,-0.007472338606971302,-0.5428040311941249,-0.18391624822545793,-0.3436565345745368,0.08695299229450348,0.025219024894533426,0.056325905957600675,0.009285159285159106,0.04222150398620983,0.046571699082326,0.0,-0.125,-0.2403202102755322,-3.6519425019425023,-1.0401379870129877,-1.03206104640283,-89.83710178710179,-32.08536047286048,-29.008632600292273,12.333333333333332,4.125,6.665205476863207,131.0,154.5,75.00321539921106,-2.333333333333334,-9.875,-8.332770166506954,0.0,-0.25,-0.2634367276062277,-11.0,0.0,-0.3084036210402088,0.6404158378272262,0.32787407020538506,1.3195042364217668,-0.8230481992734435,-0.17109146347608473,-1.0080584191549893,2.5273126514352553,-0.8377012221963351,-0.5384064098590924,1506.7460075469965,1680.3522991012082,0.3267221600157796,1,-173.6062915542118,0,1
2007_03_Dolphins_Jets,2007,3,3,REG,2007-09-23 13:00:00,False,Jets,Dolphins,31,28,1.0,True,-3.9999999999999982,4.125,1.1532680773977688,-27.66666666666663,16.25,-7.96359637571868,-1.3333333333333357,2.25,-0.6650529893607313,-0.33388100189570746,0.0986238551812253,-0.07740607114920373,-1.3333333333333321,1.0,-0.060050786404275414,-0.12579010040499128,0.7562043841456001,0.4930534625306775,0.023239924880779528,0.056343966167434645,0.04842469138412142,0.05146035203801572,0.011833178841682508,0.020873477687362953,-0.6285141271983372,-0.669457085459332,-0.5611638934304559,0.021245543672014366,-0.012261667484322447,-0.03897850605725628,-0.08673918673918674,0.08468544323323729,0.04830773830565943,-1.0000000000000002,-0.125,-0.39503606499940425,-0.22518037518037515,0.41382575757575735,0.253858741230123,-0.04177489177489235,1.917707292707295,1.4329872321653383,-20.333333333333332,-21.375,-20.128870568145825,-45.33333333333326,96.25,55.46439117482737,5.0,1.75,1.0163501461308186,-19.666666666666686,0.875,5.408341465112983,3.0,0.875,0.2055552482911338,-0.5082657415068157,-0.023925552066594413,0.07545904454504893,3.0,2.375,2.0760213451432605,-0.43381176207263206,-0.6758962623048053,-0.3507966594089078,0.147044726557911,0.05397068851849607,0.0727683438206892,-0.030572808833678376,-0.0370661334527518,-0.02637986747308039,-0.5979122170354043,0.671761528811726,0.416392506511273,0.019809853590355864,0.031018967303711786,0.02036446588952734,0.12334656084656109,-0.05758633727383722,0.0047537626250676035,-0.6666666666666667,-0.375,-0.4468556751142183,0.9269619269619258,0.27469405594405605,0.29992632996415725,3.5962509712509743,1.5526005244755225,3.412557957695661,-11.999999999999993,-5.25,-0.4250869210208279,-66.66666666666674,-138.25,-90.63467752090332,-8.999999999999998,2.375,0.1369179312669493,0.0,0.25,0.14342578127760547,5.0,0.0,-0.2587762709002366,-0.2568292442960818,-0.586770439202331,-0.7290272423241007,-0.443939192584089,-0.2991678056649061,-0.05186326285349141,-0.6056483340477716,-0.12157626492059403,0.7203154751930285,1476.1506991389033,1446.840104860903,0.6094582463724164,1,29.31059427800028,0,1
2007_03_Lions_Eagles,2007,3,3,REG,2007-09-23 13:00:00,False,Eagles,Lions,56,21,1.0,True,-15.333333333333336,0.0,-0.8396523684009196,-63.666666666666686,33.25,23.40574114374266,-9.666666666666671,-4.375,-1.6580645662868747,-0.13830610894612327,1.0498652008121727,0.6227401351762802,-9.0,-1.875,-1.9554584024933206,-0.6534670174587669,1.2620964320413233,0.6243258164475343,-0.15947518664909976,-0.04193614158747416,-0.06099034877983134,-0.03426230177316988,-0.062080216582838625,-0.040315100741428925,1.3974001094690762,1.9363676662730356,1.4201091872558917,-0.05997190355167137,-0.1559246017592496,-0.09957922353312354,-0.07319423495894084,0.05418459196032721,0.03265371798627409,-1.6666666666666665,-2.125,-1.491129152523464,-0.7713453213453216,0.3093364968364969,0.085982542646309,2.104922854922858,7.253627622377621,4.212958593402046,-5.0,4.25,4.578481042299302,-123.66666666666652,54.125,48.193951200539914,-2.0,-6.125,-2.94579848517672,-22.0,-19.0,-17.089421904783592,1.0,-2.875,-1.7192743412749962,-0.5429925824662671,-0.17117312789055283,-0.19232086346758326,-1.3333333333333321,-1.375,-1.4039427869380852,-0.9737802230724357,-0.6336295131828162,-0.6214005705191514,-0.09498245166348618,-0.05017567467516426,-0.0626721329945622,-0.008718821155626014,0.015460519706321105,0.0032672306440174256,0.5925734749264167,0.5272649813589556,0.4137668299821158,-0.044100149363307195,0.000820453314941183,-0.008662578930683784,-0.0849002849002849,-0.07889778726175783,-0.060021588996873876,-2.666666666666667,-1.0,-0.9374483411307715,-0.14437784437784296,-0.37959575147075153,-0.2549206927959642,-0.224619824619829,1.726531454656456,-0.5944322749569828,-31.999999999999996,-18.5,-13.369031651511328,2.0,-99.75,-87.75695286349719,-13.333333333333332,6.125,2.1061461167758053,-1.0,0.25,0.05398563617114349,9.0,-1.0,0.5046959158402338,0.07427664413153678,0.21390875614078553,0.2109835102124027,0.8569506972627501,-0.9769253199752574,-0.14054706264134897,0.028391087508306212,-1.343857478744169,1.0847200149100664,1498.9848445554962,1431.5140189275605,0.6603161726593868,1,67.47082562793571,0,1
2007_03_Rams_Buccaneers,2007,3,3,REG,2007-09-23 13:00:00,False,Buccaneers,Rams,24,3,1.0,True,-8.666666666666666,-9.75,-6.901710715065862,-48.33333333333337,-87.75,-70.97247041196317,-15.0,-10.375,-8.207955484040774,0.672665651765386,-0.36447344002983684,-0.303889824296002,-5.666666666666668,-7.75,-5.7804359233868645,2.6959408027876623,0.5737135944413296,0.5776644121551477,0.04689175988022043,-0.005294644883186095,-0.014713969520125159,0.007895928727200352,0.0008520840308383903,-0.009523256124443116,0.3106668391994476,-0.6634535945220446,-0.4107860680833584,-0.09701958076847406,-0.06045584954081862,-0.07245746984946688,-0.022095959595959447,0.0445474562202503,0.015883406752372764,-0.3333333333333335,0.625,0.2720913979179018,-0.6388888888888893,-0.8673292716055871,-0.6011255870740564,-2.9510489510489464,-7.587086268994163,-6.217260948332864,-26.66666666666667,-28.75,-20.101105312173203,-209.66666666666674,-154.5,-123.47301054010768,-2.666666666666668,-2.0,-3.1499639489072706,55.333333333333314,22.25,7.148099160132176,9.666666666666664,5.625,4.61540568396839,0.2453531181282944,-0.13344408418867193,-0.27576276747497896,5.999999999999998,0.5,0.37251294592202555,0.9391646464110259,0.33541584399391233,0.15099927846940187,-0.009425389800643336,-0.0019961367086334114,-0.00535923309645614,-0.04643520730477251,0.007446690118540156,-0.018628478782798046,-0.25393208442743953,-0.512996220131944,-0.7636714083413749,0.0018628608792542467,0.02026209367758408,0.03257019043920806,0.11884411884411888,0.0077445124320124625,-0.0028694869873204243,-0.6666666666666667,-0.5,-0.46583499690963803,0.004428904428903646,-0.06851204351204365,-0.22798742608620692,8.305827505827512,3.0211004273504294,1.294119666159986,-13.666666666666664,-32.875,-19.311066692923717,209.66666666666674,190.75,145.0502628342781,-6.0,-7.75,-3.7517467661585853,0.0,-0.25,-0.055642201713828776,1.0,0.0,-0.30093491721644217,0.2787176745545388,0.5476022488418781,-0.18106144178267147,-0.8258804246346712,0.34857705179006215,-0.7124090411123085,0.1167039720479548,-0.12787069487657887,0.06587290411515734,1435.8724532719643,1442.1209438285275,0.5597976836497359,1,-6.248490556563183,0,1
2007_03_Vikings_Chiefs,2007,3,3,REG,2007-09-23 13:00:00,False,Chiefs,Vikings,13,10,1.0,True,-13.666666666666668,-4.125,-1.7978069710621973,-94.00000000000003,-19.75,-3.891747805637067,-8.333333333333336,-2.5,-2.0708429522658918,-1.1916973685717882,-0.16301903504615822,0.035952970858836863,-4.999999999999998,-0.75,0.48121957326530307,-1.4986639769248473,0.26350507142742163,0.5072443703031455,0.08766402271837048,0.04202018415946707,0.028645271932293825,0.06115181115181113,0.03830324931489386,0.025222942978270296,-0.9541658414207435,-0.5077488218838839,-0.20155375942723852,0.08681885875978057,0.008492031437654535,-0.024957200867913087,-0.17673761423761442,0.010679802223919843,0.00906056515378345,0.3333333333333335,0.25,-0.13297719368819694,-1.1515928515928515,-0.25107808857808855,-0.04293612164098026,-7.172416472416476,0.6826048951048946,1.86858834318166,-17.66666666666667,-25.0,-20.983637205202633,-222.0,-146.625,-93.00762482678215,-0.33333333333333215,0.625,0.3749141120615569,-35.66666666666663,31.875,12.306196879433458,-4.333333333333329,0.125,-1.2999659833161274,-0.18719289355690538,0.5636534582629782,0.34187916085708814,-3.333333333333332,0.5,-0.08146315561377193,-0.03493361782835702,0.6646940702357416,0.3378735515333675,0.05124219681857245,0.052395926422376005,0.030080347924298145,-0.011715663031452495,0.004561306585610998,-0.00043706516229993775,0.381293147589032,1.9641842851084155,1.4487753425784438,-0.09407172889759963,-0.12939436902845813,-0.09784856523976448,0.049755799755799635,0.08630736953105372,0.05067302757854181,0.33333333333333304,-1.125,-0.540002948202162,0.16906241906241992,0.30008619852369867,0.21750412496164073,0.14063714063716404,6.465694201631699,4.370798163797584,-2.3333333333333357,-5.625,-4.95905769306691,100.33333333333326,157.875,65.39828998442749,-13.333333333333334,-4.75,-2.1727210831237525,-0.3333333333333333,-0.125,0.04120836515349424,0.0,0.0,-0.07692138258624936,-0.45475351430217437,-0.10490300277700815,-0.9500209246135212,1.217599784573384,-0.029621798577821323,-0.10255482692233775,-0.2771228302429982,-0.628621024984902,0.04435911690545691,1489.1682079224013,1451.4798219240874,0.6208745746956545,1,37.688385998313834,0,1
2007_03_Bengals_Seahawks,2007,3,3,REG,2007-09-23 16:05:00,False,Seahawks,Bengals,24,21,1.0,True,-8.333333333333336,-4.75,-4.867407878326631,-17.0,-19.375,-25.911111340949162,0.3333333333333286,1.125,1.434320822995062,-0.11836516602441094,-0.28568359157537504,-0.42455438025744385,-2.6666666666666643,-1.125,-1.4720336762181887,0.1720959143559746,-0.5309783510237676,-0.6586468238205532,0.017861066808435022,-0.04317872085382013,-0.03472127696991101,0.04579085461438401,0.02775012110544524,0.020654215098924678,0.4248247902030595,0.2257089874146887,0.09716814037181853,-0.12604097903624878,-0.04130087232927482,-0.054670196932978254,-0.03185703185703187,-0.0007346819846819619,-0.01815518925331039,-0.6666666666666667,-0.25,-0.13532025830654026,-0.268945406445406,-0.4168947372072369,-0.3747429872215511,4.1024290524290485,-2.6485549173049137,-2.1653023895048484,-6.666666666666668,-10.125,-4.99627490110862,157.66666666666674,30.875,76.95491578643623,-12.666666666666664,-1.875,-5.725832937223473,-88.0,-5.125,-41.393568665963585,-2.3333333333333286,-0.25,-2.387501433600299,-1.130745213791002,0.02898500073968968,-0.3936084374542679,-6.0,-2.75,-4.378100511932896,-1.5862675997242848,-0.24577948914836067,-0.8642537061941811,-0.0050725145801546745,-0.05847709451704042,-0.04556679750913639,0.043319271452156236,-0.011775090727321955,0.01089412031911826,-1.297985004481168,0.2272637469150336,0.028011349922262063,0.06719021938349024,-0.05023729166014612,-0.008665433387712307,0.006460206460206563,-0.04045779588058995,-0.05580374752583839,-1.3333333333333333,-1.375,-0.676349253688789,-0.8315018315018314,-0.25568944943944905,-0.4885856223596434,-4.810411810411804,-2.7948045010545037,-4.158581353611726,-33.33333333333333,4.25,-0.5419553840760045,-89.33333333333326,-5.25,-54.50285837771844,4.333333333333333,-2.875,0.8584250588968423,0.0,-0.125,0.06367481424426219,6.0,0.0,-0.7799972528785482,0.03816556483316358,-0.8919567786917737,0.6309437513229605,-0.6277133043519383,-0.7528927946460189,-0.30695801425395564,0.5563705953272389,-0.5756582312199596,0.2360112807753696,1511.6465225902382,1533.0525128008394,0.5381972871485395,1,-21.405990210601203,0,1
2007_03_Browns_Raiders,2007,3,3,REG,2007-09-23 16:05:00,False,Raiders,Browns,26,24,1.0,True,-6.666666666666666,-4.375,-5.111676725758116,-81.33333333333331,-33.125,-30.14541162231677,-5.0,4.875,1.481680521256429,-0.9595196007696014,-0.9007025912585842,-0.62451996159123,-2.666666666666666,1.125,0.25523737882675057,-1.8207518149378625,-1.3653717708933018,-1.1401585677291841,0.00993219027274761,0.029169991016766983,-0.017050131120197376,0.05584359654127093,0.03749681265799153,0.031338265938552365,-0.4099206349206366,-0.282330008353715,-0.04020499323896232,-0.07770923520923523,-0.03597385172019163,-0.03121082593486113,-0.0658369408369408,0.05050054112554109,0.038636246829653,0.0,0.5,0.2932788952477381,-0.38926628926628926,-0.32705350205350214,-0.3297936148379832,-3.531009731009732,-1.9921661671661681,-0.4345985947468449,-0.3333333333333357,5.0,8.276846678277892,-74.33333333333326,106.25,17.457063200565017,-3.666666666666668,-4.25,-3.420680147617091,8.0,-83.875,-47.745003992874786,5.000000000000007,-3.5,-2.126293676096175,-0.03046109846940226,-0.9952288613484228,-0.5335929108695945,1.6666666666666679,-2.0,-1.1766780815547335,0.0569056853075125,-2.4286409348432976,-0.9483359790508574,0.1328546332894157,-0.013982494418779079,0.04129397761397746,0.0060859969341443415,0.03914792178809194,0.028037065307872748,-0.2660410555147408,-0.039808858682214066,-0.34702750548319283,0.05749193247315326,0.03256459867400435,-0.006206299313808283,0.15429178664472792,-0.100854843685726,-0.037134291928904495,-0.3333333333333335,-0.25,-0.35799277359773574,-0.03060273060273122,-0.18699009324009275,-0.09700057910174964,4.175524475524476,-4.493638999888994,-1.1746109946247287,3.0000000000000036,8.875,3.7206786372959755,258.3333333333335,-94.125,28.164587467995716,-3.0,-0.125,-1.6909965781410214,-0.3333333333333333,-0.25,-0.23473041486233515,2.0,0.0,-1.0971844706837093,0.060928401777115226,-2.300186793403239,-0.21169224662319763,-0.42014872197425834,-0.032916223252103194,-1.059356160597405,-0.6325619666576721,1.1604054090666034,1.225119287416601,1319.882732828996,1405.1742998615725,0.4465382661309307,1,-85.2915670325765,0,1
